# 2017-02-28 19:03:39.626
#
# origin = GSFC Planetary Spectrum Generator, Villanueva et al.
#
       wave             fluxd
2.287590228 1.14402768101e-06
2.288437484 1.23550852354e-07
2.289285053 1.61469981296e-06
2.290132936 9.56296752316e-07
2.290981134 7.12933949508e-08
2.291829645 9.16008788141e-07
2.292678471 1.26567542816e-06
2.293527611 8.88802223938e-07
2.294377066 5.99675498965e-07
2.295226835  5.3579730189e-07
2.296076919 1.48564876567e-06
2.296927318 1.59237289514e-07
2.297778032 2.00542224172e-06
2.298629061 6.54145260672e-07
2.299480405 1.61499618329e-06
2.300332064 2.12564059343e-06
2.301184039 3.11943146649e-07
 2.30203633 4.28477365965e-07
2.302888936 3.67212568242e-07
2.303741858 5.33910457338e-07
2.304595095 8.14967447894e-07
2.305448649 7.35575651716e-07
2.306302519 3.49098062113e-07
2.307156705 6.87450628699e-07
2.308011207   4.343791201e-06
2.308866026 2.23389343943e-07
2.309721162  3.2948604149e-07
2.310576614 1.97312096058e-07
2.311432383 1.89077841143e-07
2.312288469 7.70602069855e-07
2.313144873 2.29536972001e-07
2.314001593 9.59976996566e-08
2.314858631 1.98806992153e-07
2.315715986 6.64055791953e-07
2.316573658  4.2070011812e-07
2.317431648 4.17746808462e-06
2.318289956 7.38534147839e-07
2.319148582 2.44294268732e-07
2.320007526 6.04408465012e-07
2.320866788  6.4482402389e-07
2.321726369 1.78022161717e-07
2.322586267 2.16059457968e-07
2.323446484 2.70884778806e-07
 2.32430702 2.22765527175e-07
2.325167875 9.43138933967e-08
2.326029048 5.99840563847e-07
 2.32689054 2.19905246249e-07
2.327752351 1.20029598799e-07
2.328614482 1.22828188179e-06
2.329476932 5.03232345116e-07
2.330339701 7.25487405836e-07
 2.33120279 5.04884291024e-07
2.332066198 4.95735307073e-07
2.332929926 1.72431345962e-07
2.333793975 7.76980382251e-07
2.334658343 2.94226821233e-07
2.335523031 6.38933826488e-07
2.336388039 1.90712622667e-07
2.337253368 7.81693100644e-07
2.338119018 4.40531403493e-08
2.338984988 2.44631835983e-07
2.339851278 1.44379112504e-06
 2.34071789 1.09461580376e-06
2.341584823 8.87486114388e-07
2.342452076  3.6192040215e-08
2.343319651 7.29326512373e-07
2.344187547 1.21712172296e-07
2.345055765 3.21829424359e-07
2.345924304 7.40871387578e-07
2.346793165  4.5553652501e-07
2.347662348 1.02742148408e-06
2.348531852 1.50594359389e-06
2.349401679 8.42927280716e-07
2.350271828 2.57073477934e-06
2.351142299 6.00264436082e-06
2.352013092 8.65441206447e-07
2.352884208 6.82659050203e-07
2.353755647 1.06092249222e-05
2.354627408 8.97723118988e-08
2.355499492 9.86172589412e-08
2.356371899 2.97334359366e-05
 2.35724463 1.72572723327e-07
2.358117683 9.84558077855e-08
 2.35899106 4.52821674345e-05
2.359864761 8.75201090882e-08
2.360738785  8.2842403694e-07
2.361613132 2.80164330694e-05
2.362487804 1.95819089077e-07
2.363362799 6.62120242821e-07
2.364238119 7.56440560341e-08
2.365113763 1.76110720692e-05
2.365989731 5.02424819008e-07
2.366866023 1.30528192789e-07
 2.36774264 2.14116440328e-05
2.368619582 4.40485357455e-07
2.369496848 8.04216040114e-08
 2.37037444 3.75012493292e-05
2.371252356 5.30820709954e-05
2.372130598 1.50471287415e-05
2.373009165 3.28086124043e-06
2.373888057 4.92499513326e-06
2.374767275 2.50791409063e-07
2.375646818 1.36061606568e-07
2.376526687 3.74772334572e-06
2.377406883 8.70085855275e-06
2.378287404 6.70453991331e-08
2.379168251  2.3651715701e-08
2.380049424 1.41503294383e-05
2.380930924 1.09307433749e-05
 2.38181275 1.03589230633e-07
2.382694903 4.96631369857e-08
2.383577383 1.39739345918e-05
2.384460189 4.32592785536e-06
2.385343323 1.44478135465e-07
2.386226783 2.34655544281e-06
2.387110571 2.63321753392e-06
2.387994686 3.72385683778e-06
2.388879128 2.80002443566e-07
2.389763898  2.0491020155e-06
2.390648996 1.77689650094e-06
2.391534422 3.65354179097e-06
2.392420175 1.73136862594e-07
2.393306257 6.31397060905e-07
2.394192666 4.96110088059e-07
2.395079404 1.45679814821e-06
2.395966471 3.53643214212e-07
2.396853866 3.26974639955e-07
 2.39774159 6.53136335391e-08
2.398629642 1.04820355517e-07
2.399518023 2.39507442187e-07
2.400406734 4.67147340892e-07
2.401295773 3.64138961538e-08
2.402185142 6.28444128541e-07
 2.40307484 5.60458318544e-08
2.403964868 9.96661855984e-07
2.404855225 1.09634484928e-07
2.405745912 3.96973016535e-08
2.406636929 6.81519837484e-08
2.407528276 7.87022613143e-08
2.408419954 2.34083742611e-08
2.409311961 2.66967784006e-08
2.410204299 1.12722408265e-07
2.411096967  1.9833643543e-06
2.411989966 2.03953007912e-08
2.412883295 7.27215151144e-08
2.413776956 4.61126824187e-08
2.414670947 3.99234010225e-06
 2.41556527 2.07602793178e-06
2.416459924 1.51403009561e-07
2.417354909 3.06473972898e-08
2.418250226 2.01919416174e-07
2.419145874 1.91672274856e-07
2.420041854 3.27387694646e-07
2.420938166  2.6873738776e-08
2.421834809 1.15437512411e-06
2.422731785 7.12214451723e-08
2.423629093 1.66349136936e-07
2.424526734 1.11652019964e-07
2.425424707 1.22149345199e-07
2.426323012 1.23805267986e-06
 2.42722165  4.7579952291e-07
2.428120621 2.14736095219e-07
2.429019925 1.17035524809e-07
2.429919562 6.55316132818e-07
2.430819532 3.43812495142e-07
2.431719836 2.92265542655e-07
2.432620473 1.35986585939e-07
2.433521443 3.55806081261e-07
2.434422748 8.68430217781e-08
2.435324386 2.15874175477e-07
2.436226358 5.67587600447e-07
2.437128664 1.10375399941e-06
2.438031304 2.53525212336e-07
2.438934278 6.75375715013e-07
2.439837587 1.83091137028e-08
2.440741231 2.81122903019e-07
2.441645209 5.33099045412e-07
2.442549522 1.23774984508e-06
 2.44345417 4.63231032177e-07
2.444359153 6.63811534156e-06
2.445264471 2.98694053414e-07
2.446170125 1.44008075763e-07
2.447076114 9.48102234045e-08
2.447982438 4.85064655713e-07
2.448889099 3.86533232764e-07
2.449796095  3.7835009179e-06
2.450703426 4.68147389968e-08
2.451611094 6.19992682823e-07
2.452519098 3.46763606819e-08
2.453427439  2.2567129207e-07
2.454336116 4.92758499811e-06
2.455245129 1.68270788008e-07
2.456154479 2.27260214212e-07
2.457064166 1.26639778854e-06
 2.45797419 4.21274007173e-07
2.458884551 1.31137812719e-07
2.459795249 4.58500150758e-08
2.460706284 6.08144330684e-07
2.461617657 7.53516979493e-08
2.462529367 1.91032822609e-06
2.463441415 6.84170936351e-07
  2.4643538 2.70782363153e-08
2.465266524 3.01535122305e-08
2.466179586 4.52210602119e-08
2.467092986 5.08761336857e-08
2.468006724 9.66219362425e-07
  2.4689208 2.27158374207e-06
2.469835215 6.29494538942e-08
2.470749969 1.53379562621e-07
2.471665062 3.78395653597e-06
2.472580493 3.00234078542e-07
2.473496264 4.82096723939e-07
2.474412373 1.05086875604e-08
2.475328823 9.57942193961e-08
2.476245611  2.9944561271e-08
2.477162739 1.41103162679e-08
2.478080207 3.43618254663e-08
2.478998014 1.18138174214e-06
2.479916162 6.66564856289e-08
2.480834649 2.07706314117e-07
2.481753477 9.21995896668e-08
2.482672645 5.82424498149e-06
2.483592153  4.7723420029e-08
2.484512002 2.42052233494e-06
2.485432192 2.27368918115e-08
2.486352722 8.46763897505e-08
2.487273593 3.20853009018e-08
2.488194806 1.15208265341e-06
2.489116359 3.78502598125e-07
2.490038254 2.71879637099e-07
2.490960491 2.26385289333e-07
2.491883069 5.81502840242e-08
2.492805988 2.61336936798e-07
 2.49372925 4.78024842396e-08
2.494652853 4.26497375751e-07
2.495576799 4.37751382499e-06
2.496501087 3.32397285694e-08
2.497425717 3.00565878987e-06
2.498350689 6.12098703899e-08
2.499276004 3.91272177265e-07
2.500201662  4.7066409645e-08
2.501127663 4.84761384031e-08
2.502054006 4.64727908083e-08
2.502980693 5.37252818366e-07
2.503907723 1.61941706439e-07
2.504835096 2.47921141104e-07
2.505762813 1.39459545263e-08
2.506690873 9.13515238818e-08
2.507619277 3.36345767173e-07
2.508548025 1.81555831344e-07
2.509477117 2.02572224844e-06
2.510406553 3.92845886643e-07
2.511336333 1.88162835388e-06
2.512266457 1.21247631906e-08
2.513196926   6.286463059e-07
 2.51412774 9.07716243965e-08
2.515058899 1.67176863482e-07
2.515990402 8.42740971494e-09
 2.51692225 3.69922433717e-06
2.517854444 1.34061786587e-06
2.518786982 2.21021679938e-08
2.519719866 1.50026459253e-08
2.520653096 1.48333274566e-07
2.521586671 3.59130447286e-07
2.522520592 5.19214022006e-08
2.523454859 1.16740237278e-06
2.524389472 1.73252626442e-06
2.525324431 1.16360079013e-07
2.526259736 2.50539881103e-08
2.527195388 6.76518672507e-08
2.528131386 4.75840394784e-07
2.529067731 8.96124928604e-07
2.530004423 1.06583722833e-05
2.530941462 5.97843647727e-07
2.531878847 5.40994385812e-06
 2.53281658 1.25646165262e-08
2.533754661 5.48673049038e-08
2.534693088 3.46444295756e-08
2.535631863 1.02559838695e-07
2.536570986 3.61197450892e-07
2.537510457 5.58051073711e-08
2.538450276 2.92631007782e-08
2.539390443 1.53060798179e-07
2.540330958  2.6662913342e-07
2.541271821 3.16878255982e-06
2.542213033 2.99352787945e-08
2.543154593 2.26856992944e-07
2.544096502 1.01073712076e-07
 2.54503876 8.25678167184e-05
2.545981367 2.69919266231e-07
2.546924323 7.44779862194e-08
2.547867628 1.94654339035e-06
2.548811283 3.74781042271e-07
2.549755287 1.47751754815e-07
2.550699641 7.62207858173e-06
2.551644345 8.48573751868e-07
2.552589398 6.20481385526e-07
2.553534802  5.6094585192e-07
2.554480555 1.83850770844e-08
2.555426659 1.30058553692e-07
2.556373113 9.91618269611e-08
2.557319918 4.30332508258e-07
2.558267074 6.26715916915e-08
 2.55921458 1.79666985608e-07
2.560162437 3.46556098296e-06
2.561110646 2.20829219747e-06
2.562059205 4.89642575387e-05
2.563008116 9.88556860966e-06
2.563957378 1.60687651212e-07
2.564906992 1.61465842462e-05
2.565856958 1.55895796508e-06
2.566807275 2.10125818829e-07
2.567757944  6.0014939087e-07
2.568708966 8.59000335236e-05
 2.56966034 0.000112482866105
2.570612066 1.44598942221e-06
2.571564144 7.96424713231e-07
2.572516575 8.62478000841e-07
2.573469359 9.64541040164e-05
2.574422496 1.13467276818e-05
2.575375986 6.29603778767e-06
2.576329829 2.71923520797e-06
2.577284025 0.000163052677209
2.578238575 1.66084389738e-07
2.579193478 4.70349314788e-09
2.580148735  1.0145154558e-06
2.581104345 0.000289194867023
 2.58206031 3.16777539436e-05
2.583016629 2.62191781359e-06
2.583973301 0.000500379298868
2.584930329   0.0001621035789
 2.58588771 3.05943016457e-07
2.586845446 4.71409029735e-06
2.587803537 0.000425715858317
2.588761983  0.00022016607971
2.589720784 9.67103466209e-05
 2.59067994 1.25674392346e-05
2.591639451  1.1943799986e-06
2.592599317 1.17373788364e-05
2.593559539  3.7174597423e-05
2.594520117  0.00627831352666
 2.59548105  0.00104341635172
2.596442339  0.00247583397168
2.597403985 4.96535492237e-05
2.598365986 4.32930524256e-05
2.599328344 5.03839594289e-07
2.600291058 2.33239628939e-06
2.601254129 8.10853352671e-06
2.602217556 0.000589504136668
2.603181341 5.56503153095e-05
2.604145482  0.00038896152195
 2.60510998 3.49445483569e-08
2.606074836  0.00993438506782
2.607040049 0.000454647835705
2.608005619  0.00282460458284
2.608971547 0.000170784220044
2.609937833  0.00493879882846
2.610904476 4.12749356091e-08
2.611871478 8.68749619489e-06
2.612838838 5.79133623221e-05
2.613806556  0.00136145715041
2.614774633 0.000148256258233
2.615743068 2.96258001429e-05
2.616711861  0.00363998055534
2.617681014  0.00906482861314
2.618650525  0.00107038996454
2.619620396 2.61309955737e-05
2.620590626   0.0198604402521
2.621561215 9.89245651608e-06
2.622532163 0.000233697678123
2.623503472 0.000476156115141
 2.62447514 2.40459941637e-07
2.625447167 4.66747954082e-06
2.626419555 7.42383250093e-06
2.627392303   0.0212640255269
2.628365411 1.42432606865e-06
 2.62933888 0.000632453604472
2.630312709  0.00101150172524
2.631286899   0.0444394738941
 2.63226145 6.61694534289e-05
2.633236362 1.08318817465e-05
2.634211634   0.0104239367642
2.635187268 5.67937732413e-06
2.636163264 7.49971670309e-08
 2.63713962 2.30169481375e-07
2.638116339 7.45129452056e-07
2.639093419 7.52409628472e-06
2.640070861  0.00205506011873
2.641048665 6.76598636502e-05
2.642026831 0.000299131112944
2.643005359  0.00110799546381
 2.64398425  0.00413138771253
2.644963504 5.77829047002e-08
 2.64594312   0.0135082331093
2.646923099 0.000154513073843
2.647903441 0.000777675979472
2.648884146 2.35059191171e-06
2.649865214 1.41182779616e-06
2.650846645 5.27428232116e-06
 2.65182844 7.65652324878e-05
2.652810599   0.0122069218198
2.653793122 1.03681526571e-05
2.654776008 0.000108852641114
2.655759258  0.00117538145854
2.656742873 2.87071878721e-05
2.657726852 0.000182655191246
2.658711195 5.49211791459e-06
2.659695903   0.0150542501476
2.660680975 3.91817149888e-05
2.661666413  1.8289424431e-06
2.662652215  0.00186501902994
2.663638383 7.34375285926e-05
2.664624915 0.000218188114041
2.665611814   0.0184392967307
2.666599077  0.00126490186658
2.667586706   0.0496299755992
2.668574702 2.68899962795e-05
2.669563063 0.000669812158554
 2.67055179   0.0086419329595
2.671540883 0.000567012343217
2.672530342 1.78170635825e-05
2.673520168   0.0017856726841
2.674510361 6.43405720286e-06
2.675500921  0.00512274252306
2.676491847 0.000163933498278
 2.67748314 0.000323498190016
  2.6784748 0.000384150339765
2.679466828   0.0542720342105
2.680459223  0.00164513996349
2.681451986   0.0036997524058
2.682445116 0.000509347985397
2.683438615 0.000378367911564
2.684432481 0.000396328453787
2.685426715 4.39856617824e-05
2.686421317  0.00557331006134
2.687416288 2.27410248036e-05
2.688411628 7.66528522509e-05
2.689407336 0.000174813545379
2.690403412 0.000480004304306
2.691399858 9.00068423699e-05
2.692396673 2.30967574053e-06
2.693393857  0.00476350945139
 2.69439141   0.0453140210125
2.695389333  0.00157088826831
2.696387625    0.028367608286
2.697386287 3.80105297119e-06
2.698385319 8.24790978737e-05
2.699384721 5.40278060202e-05
2.700384493 1.44609759264e-05
2.701384636    0.015123525054
2.702385149 0.000489636193151
2.703386032 1.99028239237e-05
2.704387286 5.28854766419e-05
2.705388911  0.00027088460001
2.706390907 0.000189418213342
2.707393274 0.000423248778242
2.708396012  0.00408439275618
2.709399122   0.0175880295012
2.710402603  0.00461147361831
2.711406456   0.0714936257178
 2.71241068  0.00025813949067
2.713415277 1.08952749645e-05
2.714420246 0.000696908260387
2.715425586 5.12201498825e-05
  2.7164313  0.00128930844465
2.717437385 0.000669938504152
2.718443844  0.00327857344152
2.719450675 0.000339568600577
2.720457879   0.0423176326398
2.721465456   0.0138348589141
2.722473406 0.000651786990522
2.723481729  0.00147139754266
2.724490426    0.030886119619
2.725499497    0.019630226105
2.726508941 0.000247117955304
2.727518759 1.65206368774e-05
2.728528951 3.70843572885e-05
2.729539517 4.94272230773e-05
2.730550458 7.21684457961e-06
2.731561773 0.000123156046537
2.732573463 0.000104691830791
2.733585527 0.000406124711192
2.734597966 0.000237930696891
 2.73561078   0.0122873860675
2.736623969 0.000956003524383
2.737637534 0.000120610469091
2.738651473   0.0119612651914
2.739665789  0.00408063792643
 2.74068048   0.0154479832531
2.741695547  0.00372475613185
2.742710989 0.000319308585606
2.743726808 0.000160847341192
2.744743003  0.00174189901705
2.745759575 0.000142475708048
2.746776523 5.91802105018e-05
2.747793847 0.000143616284083
2.748811549  0.00433501618179
2.749829627  0.00250758061159
2.750848083 0.000758978052953
2.751866915  0.00100755653625
2.752886125 2.08788828353e-06
2.753905713 0.000691161430772
2.754925678    0.007129226632
2.755946021   0.0081822320258
2.756966741 1.00708409509e-05
 2.75798784  0.00037465046202
2.759009317 0.000128699282241
2.760031172 0.000701298005128
2.761053406 7.04314938026e-05
2.762076019 0.000173139034308
 2.76309901  0.00470294191351
 2.76412238  0.00224318767709
2.765146129 0.000133599592431
2.766170257  0.00217045051125
2.767194764 0.000557495718868
2.768219651   0.0031537508846
2.769244918  0.00058680816718
2.770270564 0.000220031870598
 2.77129659 0.000974118490537
2.772322996  0.00188998198853
2.773349783 3.24948864943e-06
2.774376949 8.89634891759e-06
2.775404496 0.000173500584462
2.776432424 7.33471847773e-06
2.777460732  0.00547221908432
2.778489421  0.00180010711975
2.779518492  0.00305305869999
2.780547943 0.000947803591771
2.781577775 0.000174473876046
2.782607989 2.42548439106e-05
2.783638585 0.000339635404567
2.784669562 5.88320479091e-06
2.785700921 0.000414381142743
2.786732662   0.0012710293674
2.787764786 0.000124804020926
2.788797291  0.00304139380954
2.789830179  2.3852677939e-05
2.790863449  0.00173120730149
2.791897103 0.000297603419412
2.792931139 0.000592681194191
2.793965557 0.000374109963238
 2.79500036 6.01677232212e-05
2.796035545 0.000595481629514
2.797071114 0.000442213847471
2.798107066  0.00119444919065
2.799143402 1.97381946246e-05
2.800180122 2.51924608403e-05
2.801217225 4.39325128567e-05
2.802254713  0.00332370943051
2.803292585 0.000113931764075
2.804330842  0.00342937891773
2.805369483  0.00018375551219
2.806408509  0.00497954325972
2.807447919  3.8536815897e-06
2.808487715 0.000207036831834
2.809527895 4.63754241316e-05
2.810568461 0.000254100456918
2.811609412  0.00144931651003
2.812650749 5.33826860054e-06
2.813692472 6.50603818216e-06
 2.81473458 2.70411617096e-05
2.815777074  0.00161879089586
2.816819955  0.00249332984768
2.817863221 0.000167531191913
2.818906875 0.000711618917662
2.819950914  0.00162257241595
 2.82099534 3.46465706246e-05
2.822040153  0.00106345477284
2.823085354 0.000225223109158
2.824130941 1.33354157715e-05
2.825176915 0.000856146966041
2.826223277 3.28487833805e-05
2.827270026  5.1357036937e-05
2.828317163 4.00943300705e-05
2.829364688 4.60710476527e-05
2.830412601 1.37193775368e-06
2.831460902 2.49930150786e-05
2.832509591  0.00021531772427
2.833558669 0.000841494043155
2.834608135  0.00124029741307
 2.83565799  0.00576268248419
2.836708234 0.000245076199396
2.837758866  2.6172020264e-05
2.838809888  0.00229228764879
2.839861299 9.75317324191e-05
  2.8409131 2.92039168053e-05
 2.84196529   0.0002848328076
2.843017869 0.000256537949747
2.844070839 5.72093823659e-05
2.845124199 2.29269295578e-05
2.846177948  0.00303865281627
2.847232088 0.000282814527166
2.848286619  0.00026738994722
 2.84934154 0.000183101345719
2.850396851  0.00206272928541
2.851452554 0.000770342631613
2.852508647 0.000277463792047
2.853565132 0.000957501624887
2.854622008  0.00275423155084
2.855679275 2.30126088117e-05
2.856736934  1.5141194663e-05
2.857794985 2.12617021279e-06
2.858853428 8.26367660847e-06
2.859912262 0.000230568757726
2.860971489 9.78509589916e-05
2.862031108 0.000519897441389
 2.86309112 4.90492351269e-06
2.864151524 3.67881465828e-05
2.865212321 0.000487336054234
 2.86627351 0.000534744273025
2.867335093 0.000971380146195
2.868397069 0.000322860612756
2.869459438 0.000247369799401
2.870522201 9.05073584905e-06
2.871585358   0.0013571703124
2.872648908 6.71398213471e-06
2.873712852 0.000300582935583
 2.87477719  1.0630857654e-05
2.875841922 2.16031464959e-05
2.876907049 5.47385936533e-05
 2.87797257 0.000420621970974
2.879038486 4.81892524419e-05
2.880104796 0.000100931220871
2.881171502  0.00010751253376
2.882238602 3.20591850349e-05
2.883306098 0.000644450773362
2.884373989 0.000475658094591
2.885442276 1.72874494678e-05
2.886510958 3.38359003988e-06
2.887580036 4.16969328054e-05
 2.88864951  0.00023952172039
2.889719381 3.69535074084e-05
2.890789647 0.000118922236224
 2.89186031 0.000158310347717
2.892931369 0.000180903410499
2.894002825  0.00018746718228
2.895074678 0.000130199021062
2.896146928 0.000354581913551
2.897219575 4.90100314287e-06
2.898292619 0.000313095025884
2.899366061 9.59570895581e-05
  2.9004399 9.93894702868e-05
2.901514137  0.00124335899201
2.902588772 9.26542840444e-05
2.903663805 8.56218334069e-06
2.904739236 0.000432803086799
2.905815065 0.000364948656837
2.906891293 0.000100413182002
 2.90796792 0.000111872861501
2.909044945  3.1898526238e-05
2.910122369  2.7431381446e-05
2.911200192 4.70727292003e-05
2.912278414 9.15520465258e-05
2.913357036 1.26830449977e-05
2.914436057 0.000251899222058
2.915515478 2.04266459484e-05
2.916595298 2.25043289941e-05
2.917675519 0.000168099113643
2.918756139   3.609097388e-05
 2.91983716 1.51691292285e-05
2.920918581 5.81909140711e-06
2.922000403 0.000257951182443
2.923082625 0.000122149570851
2.924165249 0.000248650817943
2.925248273 2.39787094032e-05
2.926331698 5.92285275064e-05
2.927415525 1.85370043357e-05
2.928499753 6.19328470768e-05
2.929584382 6.79297263172e-06
2.930669413 0.000142182236906
2.931754847 0.000125345241472
2.932840682 1.52091740428e-05
2.933926919 0.000166865098485
2.935013559 4.07719943395e-06
2.936100601 1.59681423942e-05
2.937188045 8.20956093088e-05
2.938275893 0.000194919919646
2.939364143 1.95373865773e-05
2.940452796  8.8852615431e-06
2.941541853 0.000385384554511
2.942631313  5.8852271243e-06
2.943721176 0.000207466171886
2.944811443 4.68310141513e-05
2.945902114 1.50538382668e-05
2.946993189  0.00029367602068
2.948084668   0.0003732631163
2.949176551 7.51117151671e-06
2.950268839 6.84002962706e-05
2.951361531 7.22188071075e-05
2.952454628 5.92395604266e-05
 2.95354813 1.45182599804e-05
2.954642036 9.14541373068e-05
2.955736348 2.39182170543e-05
2.956831066 0.000339356029572
2.957926188 6.46620304884e-06
2.959021716 6.77868098874e-06
 2.96011765 0.000110105838006
 2.96121399 1.24735118201e-05
2.962310736  2.3112784259e-05
2.963407888 5.76837985276e-05
2.964505447 4.34193567037e-06
2.965603412  0.00018127028568
2.966701783 5.57446388921e-05
2.967800562 5.05266191684e-05
2.968899747 6.03564618525e-05
 2.96999934 4.32244125001e-05
2.971099339 0.000118497734188
2.972199747 1.40375039476e-05
2.973300561 2.19363775458e-05
2.974401784 5.83209937036e-05
2.975503414 8.27314907626e-05
2.976605452 2.33116716081e-05
2.977707899 0.000161249641856
2.978810754 2.12502728371e-05
2.979914017 1.87396895649e-05
2.981017689 5.87779102167e-05
2.982121769 3.71023589761e-06
2.983226259 2.68669622037e-06
2.984331157 1.59392223072e-05
2.985436465 2.31142623505e-05
2.986542182 3.38719823041e-05
2.987648309   0.0001577034134
2.988754846 6.03676758415e-05
2.989861792 1.99601953225e-05
2.990969148 5.69217530489e-06
2.992076914 2.85618461025e-05
2.993185091 0.000165637318135
2.994293678 7.01437321502e-05
2.995402676 4.78161758014e-05
2.996512084 9.38859229805e-05
2.997621903 4.27375424921e-05
2.998732134 9.49777935837e-05
2.999842775 0.000157622585736
3.000953828 1.76207886872e-05
3.002065293 0.000120906413007
3.003177169 3.01168939083e-06
3.004289456 0.000182440939667
3.005402156 4.90820690389e-05
3.006515268 0.000189012128262
3.007628792 4.40029074462e-06
3.008742729   2.648639822e-05
3.009857078 0.000175061855295
 3.01097184 4.97575092465e-06
3.012087015 0.000213614903541
3.013202603  6.7025747806e-05
3.014318604 0.000146223285772
3.015435018 1.34882786716e-05
3.016551846 2.19543768659e-05
3.017669087  7.0480360742e-05
3.018786742 3.21019649436e-05
3.019904811 5.81082903117e-06
3.021023295 1.09630515899e-05
3.022142192 7.24759434443e-05
3.023261504  0.00010982626394
3.024381231  2.2763333079e-05
3.025501372 0.000139174370093
3.026621928 5.25380970535e-05
3.027742899 0.000187753836373
3.028864285 1.00241359613e-05
3.029986087 2.66714528308e-05
3.031108304  0.00023137743874
3.032230937 1.20206789345e-05
3.033353985  0.00022707969759
3.034477449 5.41946688974e-05
 3.03560133 2.75440447897e-06
3.036725627 0.000219835358703
 3.03785034 2.58957684408e-05
 3.03897547  0.00020070876882
3.040101016 1.79334519958e-05
 3.04122698 1.75783787077e-05
 3.04235336  0.00018130837432
3.043480157 3.15829333358e-05
3.044607372 1.59086874962e-05
3.045735005 0.000109303954456
3.046863055 4.43478459628e-05
3.047991523  8.5716771287e-05
3.049120408  1.8070976821e-05
3.050249712 4.27167392183e-05
3.051379434 7.09502081851e-05
3.052509575 2.75460347627e-05
3.053640134 7.45839485306e-05
3.054771112 3.21740379684e-05
3.055902508 1.32834197731e-05
3.057034324 3.08139233717e-05
3.058166559 4.56243514207e-05
3.059299213 1.72086737851e-05
3.060432287 3.93994235074e-05
3.061565781 6.54409534632e-06
3.062699694 4.79671611352e-05
3.063834027 2.40483853908e-06
 3.06496878 1.87359739661e-05
3.066103954 5.13768627732e-06
3.067239548 2.78868456417e-05
3.068375563 1.88480241665e-06
3.069511998 1.17121810548e-05
3.070648854 1.89876941333e-05
3.071786132 1.71646193383e-05
 3.07292383 2.41863037718e-05
 3.07406195 4.55307932623e-06
3.075200492 1.46634560382e-06
3.076339455   7.541503407e-06
 3.07747884  1.3090833292e-06
3.078618647 2.77312934895e-06
3.079758876 6.28258935057e-06
3.080899527 4.61201511582e-06
3.082040601 3.15437418989e-06
3.083182098 1.32355813644e-06
3.084324017 1.85742168939e-06
3.085466359 3.99524032362e-06
3.086609125  7.2106669624e-07
3.087752313 1.37101565702e-06
3.088895925 1.67392688679e-06
3.090039961 1.41801091246e-05
 3.09118442 4.84299310517e-06
3.092329303 7.23951313306e-06
 3.09347461 1.14247914954e-06
3.094620342 1.82790371292e-06
3.095766497 3.98684120447e-06
3.096913077 2.30052639715e-06
3.098060082 3.81697220879e-06
3.099207512 1.24292627909e-06
3.100355367 1.01972064501e-05
3.101503646 1.06836284965e-06
3.102652351 3.57567874932e-07
3.103801482 6.29896758357e-06
3.104951038 2.05817967852e-06
 3.10610102 1.14629833513e-05
3.107251428 1.60655638994e-06
3.108402262 3.34510724503e-07
3.109553522 7.34239546323e-06
3.110705208 1.14917156238e-06
3.111857321 1.36946924863e-05
3.113009861  1.8328434872e-06
3.114162827 2.18082383946e-06
3.115316221 3.30495886184e-06
3.116470042 9.42281487944e-07
 3.11762429 1.17407923164e-06
3.118778966 2.91814232857e-07
3.119934069 3.36239320798e-06
  3.1210896 4.73124489086e-07
3.122245559 6.11857451291e-07
3.123401947 3.91608572417e-06
3.124558762  2.4109372765e-07
3.125716006 5.94893196113e-06
3.126873679 2.34806318887e-06
 3.12803178 6.96812138841e-07
 3.12919031  9.1382361137e-06
 3.13034927 1.72887313741e-06
3.131508658 7.12819576966e-06
3.132668476 2.41108377487e-07
3.133828724 1.78956129593e-06
3.134989401 5.77269794708e-06
3.136150508 5.74454302513e-07
3.137312046 4.41812436452e-07
3.138474013 4.92575882447e-06
3.139636411 2.69604199567e-06
3.140799239 4.55422964763e-06
3.141962498 7.64625388461e-07
3.143126188 1.13473246738e-06
3.144290309 3.45885086037e-06
3.145454861 9.41958541414e-07
3.146619844 1.10362141462e-05
3.147785259 8.72913806299e-07
3.148951105 1.26271322497e-06
3.150117383 1.84910189214e-06
3.151284094 1.65110048792e-06
3.152451236  1.1546675061e-06
 3.15361881 1.23377097797e-06
3.154786817  3.7796798408e-07
3.155955257  1.5060788778e-07
3.157124129 1.56782219274e-06
3.158293434 8.22727361768e-07
3.159463173 2.72102741626e-06
3.160633344 3.12572545464e-06
3.161803949  1.1633452021e-06
3.162974988  2.1647041719e-06
 3.16414646  6.9897380036e-07
3.165318366 2.19179299137e-07
3.166490706 5.52014074888e-07
 3.16766348 8.97717900404e-07
3.168836689 3.32268513626e-07
3.170010332  2.5659796015e-07
 3.17118441 2.03202326892e-07
3.172358923 1.67607566284e-07
3.173533871 4.53600065747e-07
3.174709254 1.24589089503e-07
3.175885072 3.87301153232e-07
3.177061326 8.65037404323e-07
3.178238015 1.66129139783e-07
 3.17941514 1.93015466246e-06
3.180592701 5.86277568466e-07
3.181770699 1.22345111899e-06
3.182949132 1.18426391914e-07
3.184128002  5.1807215264e-07
3.185307309 7.01009478053e-07
3.186487052 1.57271261364e-07
